Match_id,League_id,Season,Stage,Date,home_team_api_id,away_team_api_id,Result,B365H,B365D,B365A,HomeTeam_buildUpPlaySpeed,HomeTeam_buildUpPlayPassing,HomeTeam_chanceCreationShooting,HomeTeam_defencePressure,AwayTeam_buildUpPlaySpeed,AwayTeam_buildUpPlayPassing,AwayTeam_chanceCreationShooting,AwayTeam_defencePressure
22934,21518,2011/2012,34,2012-04-15,10205,8696,1,1.5,4,7,20,26,58,51,43,44,50,50
22935,21518,2011/2012,34,2012-04-16,8305,8302,0,2.6,3.3,2.63,25,40,52,49,61,65,38,38
22936,21518,2011/2012,34,2012-04-15,8558,10267,0,2.88,3.4,2.38,46,44,40,37,20,35,55,51
22937,21518,2011/2012,34,2012-04-14,8581,8634,2,15,6,1.2,53,63,52,47,24,25,54,66
22938,21518,2011/2012,35,2012-04-22,10267,8603,0,1.62,3.75,5.5,20,35,55,51,55,37,53,58
22939,21518,2011/2012,35,2012-04-22,8696,8315,2,3.6,3.5,2,43,44,50,50,42,59,59,37
22940,21518,2011/2012,35,2012-04-21,8634,8633,2,1.62,4,5,24,25,54,66,45,35,73,49
22941,21518,2011/2012,35,2012-04-23,8371,9864,1,3.1,3.3,2.3,34,52,54,47,41,36,50,64
22942,21518,2011/2012,35,2012-04-21,8661,8394,0,1.8,3.6,4.33,58,57,53,59,34,23,57,51
22943,21518,2011/2012,35,2012-04-21,9869,8370,0,2.3,3.4,3,51,43,44,36,41,44,47,63
22944,21518,2011/2012,35,2012-04-22,8560,10205,1,2.25,3.25,3.2,24,36,59,48,20,26,58,51
22945,21518,2011/2012,35,2012-04-22,7878,8305,0,2.25,3.25,3.2,48,37,52,49,25,40,52,49
22946,21518,2011/2012,35,2012-04-22,9906,8558,0,1.57,3.75,6,47,51,54,52,46,44,40,37
22947,21518,2011/2012,35,2012-04-21,8302,8581,1,1.57,3.8,6,61,65,38,38,53,63,52,47
22948,21518,2011/2012,36,2012-04-29,9864,10267,0,2.2,3.4,3.2,41,36,50,64,20,35,55,51
22949,21518,2011/2012,36,2012-04-29,8394,8315,0,3.2,3.4,2.2,34,23,57,51,42,59,59,37
22950,21518,2011/2012,36,2012-04-29,8370,8634,2,9,5,1.33,41,44,47,63,24,25,54,66
22951,21518,2011/2012,36,2012-04-28,10205,8371,1,1.8,3.5,4.5,20,26,58,51,34,52,54,47
22952,21518,2011/2012,36,2012-04-28,8305,8661,2,1.91,3.4,4,25,40,52,49,58,57,53,59
22953,21518,2011/2012,36,2012-04-28,8558,9869,2,1.67,3.75,5,46,44,40,37,51,43,44,36
22954,21518,2011/2012,36,2012-04-28,8560,8696,0,1.5,4,6.5,24,36,59,48,43,44,50,50
22955,21518,2011/2012,36,2012-04-28,8581,7878,0,1.83,3.5,4.33,53,63,52,47,48,37,52,49
22956,21518,2011/2012,36,2012-04-29,8603,9906,1,3.2,3.3,2.25,55,37,53,58,47,51,54,52
22957,21518,2011/2012,36,2012-04-29,8633,8302,0,1.22,6,13,45,35,73,49,61,65,38,38
22958,21518,2011/2012,37,2012-05-05,9906,9864,0,2,3.5,3.6,47,51,54,52,41,36,50,64
22959,21518,2011/2012,37,2012-05-05,8394,8696,0,1.33,5,9,34,23,57,51,43,44,50,50
22960,21518,2011/2012,37,2012-05-05,8302,8370,0,1.7,3.6,5,61,65,38,38,41,44,47,63
22961,21518,2011/2012,37,2012-05-05,10267,10205,0,1.57,4.2,4.5,20,35,55,51,20,26,58,51
22962,21518,2011/2012,37,2012-05-05,8315,8305,1,1.8,3.5,4.5,42,59,59,37,25,40,52,49
22963,21518,2011/2012,37,2012-05-05,8634,8558,0,1.13,8,19,24,25,54,66,46,44,40,37
22964,21518,2011/2012,37,2012-05-05,8371,8560,0,1.8,3.5,4.5,34,52,54,47,24,36,59,48
22965,21518,2011/2012,37,2012-05-05,8661,8581,0,1.91,3.4,4,58,57,53,59,53,63,52,47
22966,21518,2011/2012,37,2012-05-05,9869,8603,0,2.3,3.25,3.1,51,43,44,36,55,37,53,58
22967,21518,2011/2012,37,2012-05-05,7878,8633,2,7.5,5,1.36,48,37,52,49,45,35,73,49
22968,21518,2011/2012,38,2012-05-13,10205,9906,2,2.3,3.4,3,20,26,58,51,47,51,54,52
22969,21518,2011/2012,38,2012-05-13,8305,8394,2,5.5,4,1.57,25,40,52,49,34,23,57,51
22970,21518,2011/2012,38,2012-05-13,8558,8302,1,2.8,3.5,2.38,46,44,40,37,61,65,38,38
22971,21518,2011/2012,38,2012-05-12,8560,10267,0,2.7,3.4,2.5,24,36,59,48,20,35,55,51
22972,21518,2011/2012,38,2012-05-13,8581,8315,0,1.57,4,5.5,53,63,52,47,42,59,59,37
22973,21518,2011/2012,38,2012-05-12,8603,8634,1,7.5,5.5,1.33,55,37,53,58,24,25,54,66
22974,21518,2011/2012,38,2012-05-13,8696,8371,2,6,4,1.53,43,44,50,50,34,52,54,47
22975,21518,2011/2012,38,2012-05-13,8633,8661,0,1.2,7,11,45,35,73,49,58,57,53,59
22976,21518,2011/2012,38,2012-05-13,9864,9869,0,1.3,5.5,9,41,36,50,64,51,43,44,36
22977,21518,2011/2012,38,2012-05-13,8370,7878,0,1.83,3.5,4.33,41,44,47,63,48,37,52,49
22978,21518,2011/2012,4,2011-09-18,8394,8558,0,2.1,3.2,3.6,34,23,57,51,46,44,40,37
22979,21518,2011/2012,4,2011-09-18,9906,8696,0,1.44,4.2,7.5,47,51,54,52,43,44,50,50
22980,21518,2011/2012,4,2011-09-17,7878,10205,0,3.3,3.3,2.2,48,37,52,49,20,26,58,51
22981,21518,2011/2012,4,2011-09-18,8305,8370,2,1.95,3.5,3.8,25,40,52,49,41,44,47,63
22982,21518,2011/2012,4,2011-09-17,9869,10267,2,3.3,3.3,2.2,51,43,44,36,20,35,55,51
22983,21518,2011/2012,4,2011-09-17,8661,9864,2,3.1,3.4,2.25,58,57,53,59,41,36,50,64
22984,21518,2011/2012,4,2011-09-18,8581,8633,0,13,6.5,1.2,53,63,52,47,45,35,73,49
22985,21518,2011/2012,4,2011-09-17,8634,8371,0,1.08,10,26,24,25,54,66,34,52,54,47
22986,21518,2011/2012,4,2011-09-18,8315,8603,2,2,3.4,3.75,42,59,59,37,55,37,53,58
22987,21518,2011/2012,4,2011-09-17,8302,8560,0,1.53,4,6,61,65,38,38,24,36,59,48
22988,21518,2011/2012,5,2011-09-21,9864,8315,0,1.62,3.75,5.5,41,36,50,64,42,59,59,37
22989,21518,2011/2012,5,2011-09-21,8696,8633,1,13,6.5,1.2,43,44,50,50,45,35,73,49
22990,21518,2011/2012,5,2011-09-20,8371,8302,1,2.63,3.3,2.63,34,52,54,47,61,65,38,38
22991,21518,2011/2012,5,2011-09-22,8603,8394,0,1.67,3.6,5.25,55,37,53,58,34,23,57,51
22992,21518,2011/2012,5,2011-09-20,8560,7878,0,2,3.4,3.75,24,36,59,48,48,37,52,49
22993,21518,2011/2012,5,2011-09-22,8558,8305,0,2.1,3.25,3.5,46,44,40,37,25,40,52,49
22994,21518,2011/2012,5,2011-09-21,9906,9869,0,1.4,4.5,7.5,47,51,54,52,51,43,44,36
22995,21518,2011/2012,5,2011-09-20,10205,8661,0,1.62,3.75,5.5,20,26,58,51,58,57,53,59
22996,21518,2011/2012,5,2011-09-21,8370,8581,2,2.1,3.25,3.5,41,44,47,63,53,63,52,47
22997,21518,2011/2012,5,2011-09-21,10267,8634,1,7.5,4.5,1.4,20,35,55,51,24,25,54,66
22998,21518,2011/2012,6,2011-09-24,8315,10205,1,2.2,3.25,3.3,42,59,59,37,20,26,58,51
22999,21518,2011/2012,6,2011-09-24,8633,8370,0,1.1,9,21,45,35,73,49,41,44,47,63
23000,21518,2011/2012,6,2011-09-24,8302,10267,0,2.3,3.25,3.1,61,65,38,38,20,35,55,51
23001,21518,2011/2012,6,2011-09-25,8394,9864,1,3.2,3.4,2.2,34,23,57,51,41,36,50,64
23002,21518,2011/2012,6,2011-09-25,7878,8371,1,2.25,3.25,3.2,48,37,52,49,34,52,54,47
23003,21518,2011/2012,6,2011-09-26,8305,8603,0,2.5,3.25,2.8,25,40,52,49,55,37,53,58
23004,21518,2011/2012,6,2011-09-25,9869,8696,1,2.05,3.3,3.6,51,43,44,36,43,44,50,50
23005,21518,2011/2012,6,2011-09-25,8661,8560,0,2.1,3.3,3.5,58,57,53,59,24,36,59,48
23006,21518,2011/2012,6,2011-09-25,8581,8558,0,2.2,3.25,3.3,53,63,52,47,46,44,40,37
23007,21518,2011/2012,6,2011-09-24,8634,9906,0,1.2,6.5,13,24,25,54,66,47,51,54,52
23008,21518,2011/2012,7,2011-10-01,10205,8394,1,1.62,3.8,5.5,20,26,58,51,34,23,57,51
23009,21518,2011/2012,7,2011-10-01,8696,8370,1,2.2,3.3,3.25,43,44,50,50,41,44,47,63
23010,21518,2011/2012,7,2011-10-01,10267,7878,0,1.33,4.5,11,20,35,55,51,48,37,52,49
23011,21518,2011/2012,7,2011-10-01,9864,8305,0,1.57,4,5.5,41,36,50,64,25,40,52,49
23012,21518,2011/2012,7,2011-10-01,8371,8661,1,1.83,3.5,4.33,34,52,54,47,58,57,53,59
23013,21518,2011/2012,7,2011-10-02,8603,8581,2,1.73,3.6,4.75,55,37,53,58,53,63,52,47
23014,21518,2011/2012,7,2011-10-02,9869,8634,2,13,7.5,1.17,51,43,44,36,24,25,54,66
23015,21518,2011/2012,7,2011-10-02,8560,8315,2,2.4,3.2,3,24,36,59,48,42,59,59,37
23016,21518,2011/2012,7,2011-10-02,8558,8633,2,10,6,1.25,46,44,40,37,45,35,73,49
23017,21518,2011/2012,7,2011-10-02,9906,8302,1,1.91,3.6,3.75,47,51,54,52,61,65,38,38
23018,21518,2011/2012,8,2011-10-15,7878,9906,1,3.5,3.3,2.1,48,37,52,49,47,51,54,52
23019,21518,2011/2012,8,2011-10-15,8305,10205,1,2.25,3.5,3,25,40,52,49,20,26,58,51
23020,21518,2011/2012,8,2011-10-16,8370,8558,2,2.2,3.2,3.4,41,44,47,63,46,44,40,37
23021,21518,2011/2012,8,2011-10-15,8661,10267,1,3,3.4,2.3,58,57,53,59,20,35,55,51
23022,21518,2011/2012,8,2011-10-15,8634,8696,0,1.06,12,26,24,25,54,66,43,44,50,50
23023,21518,2011/2012,8,2011-10-17,8315,8371,0,1.83,3.5,4.33,42,59,59,37,34,52,54,47
23024,21518,2011/2012,8,2011-10-16,8581,9864,0,2.9,3.25,2.4,53,63,52,47,41,36,50,64
23025,21518,2011/2012,8,2011-10-16,8302,9869,0,1.36,4.75,8.5,61,65,38,38,51,43,44,36
23026,21518,2011/2012,8,2011-10-16,8394,8560,0,2,3.3,3.8,34,23,57,51,24,36,59,48
23027,21518,2011/2012,8,2011-10-15,8633,8603,0,1.14,8,16,45,35,73,49,55,37,53,58
23028,21518,2011/2012,9,2011-10-23,8560,8305,1,2.3,3.2,3.2,24,36,59,48,25,40,52,49
23029,21518,2011/2012,9,2011-10-22,8696,8558,2,2.5,3.2,2.88,43,44,50,50,46,44,40,37
23030,21518,2011/2012,9,2011-10-23,9906,8661,1,1.44,4.2,7.5,47,51,54,52,58,57,53,59
23031,21518,2011/2012,9,2011-10-23,10205,8581,2,1.91,3.3,4.2,20,26,58,51,53,63,52,47
23032,21518,2011/2012,9,2011-10-23,10267,8315,1,1.67,3.75,5,20,35,55,51,42,59,59,37
23033,21518,2011/2012,9,2011-10-22,9864,8633,2,7.5,4.5,1.4,41,36,50,64,45,35,73,49
23034,21518,2011/2012,9,2011-10-22,8634,8302,1,1.17,7.5,13,24,25,54,66,61,65,38,38
23035,21518,2011/2012,9,2011-10-23,8371,8394,0,1.91,3.4,4,34,52,54,47,34,23,57,51
23036,21518,2011/2012,9,2011-10-23,8603,8370,2,1.73,3.6,4.75,55,37,53,58,41,44,47,63
23037,21518,2011/2012,9,2011-10-22,9869,7878,0,2,3.3,3.75,51,43,44,36,48,37,52,49
23038,21518,2012/2013,1,2012-08-19,8315,8603,2,1.83,3.5,4.2,42,59,59,37,55,37,53,58
23039,21518,2012/2013,1,2012-08-19,8633,10267,1,1.25,6,10,45,35,73,49,20,35,55,51
23040,21518,2012/2013,1,2012-08-19,8634,8560,0,1.1,9,26,24,25,54,66,24,36,59,48
23041,21518,2012/2013,1,2012-08-18,8302,8305,0,1.62,3.75,5.5,61,65,38,38,25,40,52,49
23042,21518,2012/2013,1,2012-08-19,8581,9906,1,3.2,3.4,2.2,53,63,52,47,47,51,54,52
23043,21518,2012/2013,1,2012-08-20,8394,10281,2,2.15,3.3,3.4,34,23,57,51,55,54,41,51
23044,21518,2012/2013,1,2012-08-18,9910,9864,2,2.25,3.25,3.2,53,62,52,42,41,36,50,64
23045,21518,2012/2013,1,2012-08-18,8661,8558,0,2,3.3,3.8,58,57,53,59,46,44,40,37
23046,21518,2012/2013,1,2012-08-20,8370,7878,0,2.2,3.3,3.3,41,44,47,63,48,37,52,49
23047,21518,2012/2013,1,2012-08-20,9783,8371,0,2,3.4,3.75,56,46,68,45,34,52,54,47
23048,21518,2012/2013,10,2012-11-03,9864,8370,2,1.4,4.5,8,41,36,50,64,41,44,47,63
23049,21518,2012/2013,10,2012-11-04,8560,8558,2,1.83,3.5,4.33,24,36,59,48,46,44,40,37
23050,21518,2012/2013,10,2012-11-04,8371,10281,2,2.05,3.2,3.8,34,52,54,47,55,54,41,51
23051,21518,2012/2013,10,2012-11-03,10267,9906,0,2.4,3.4,2.8,20,35,55,51,47,51,54,52
23052,21518,2012/2013,10,2012-11-05,8305,8603,2,1.91,3.4,4,25,40,52,49,55,37,53,58
23053,21518,2012/2013,10,2012-11-04,7878,8315,2,2.38,3.4,2.88,48,37,52,49,42,59,59,37
23054,21518,2012/2013,10,2012-11-04,8302,8581,1,1.5,4,7,61,65,38,38,53,63,52,47
23055,21518,2012/2013,10,2012-11-03,8633,8394,0,1.08,10,26,45,35,73,49,34,23,57,51
23056,21518,2012/2013,10,2012-11-04,9783,8661,0,1.95,3.3,4,56,46,68,45,58,57,53,59
23057,21518,2012/2013,10,2012-11-03,8634,9910,0,1.08,10,26,24,25,54,66,53,62,52,42
23058,21518,2012/2013,11,2012-11-10,9864,8560,2,1.53,4,6,41,36,50,64,24,36,59,48
23059,21518,2012/2013,11,2012-11-10,8558,8371,2,1.8,3.5,4.5,46,44,40,37,34,52,54,47
23060,21518,2012/2013,11,2012-11-11,10281,10267,1,2.8,3.4,2.4,55,54,41,51,20,35,55,51
23061,21518,2012/2013,11,2012-11-11,9906,8305,0,1.36,4.75,8.5,47,51,54,52,25,40,52,49
23062,21518,2012/2013,11,2012-11-09,8603,7878,2,1.7,3.8,4.75,55,37,53,58,48,37,52,49
23063,21518,2012/2013,11,2012-11-11,8315,8302,0,2.38,3.5,2.8,42,59,59,37,61,65,38,38
23064,21518,2012/2013,11,2012-11-11,8581,8633,2,9,5.5,1.3,53,63,52,47,45,35,73,49
23065,21518,2012/2013,11,2012-11-10,8394,9783,0,2.05,3.25,3.75,34,23,57,51,56,46,68,45
23066,21518,2012/2013,11,2012-11-11,8661,8634,2,13,6,1.22,58,57,53,59,24,25,54,66
23067,21518,2012/2013,11,2012-11-10,8370,9910,0,2.38,3.4,2.9,41,44,47,63,53,62,52,42
23068,21518,2012/2013,12,2012-11-19,8560,8370,0,1.75,3.5,4.75,24,36,59,48,41,44,47,63
23069,21518,2012/2013,12,2012-11-17,8371,9864,1,3,3.2,2.4,34,52,54,47,41,36,50,64
23070,21518,2012/2013,12,2012-11-17,10267,8558,0,1.5,4,7,20,35,55,51,46,44,40,37
23071,21518,2012/2013,12,2012-11-18,8305,10281,0,2,3.3,3.8,25,40,52,49,55,54,41,51
23072,21518,2012/2013,12,2012-11-18,7878,9906,2,4.5,3.75,1.73,48,37,52,49,47,51,54,52
23073,21518,2012/2013,12,2012-11-18,8302,8603,0,1.67,3.5,5.5,61,65,38,38,55,37,53,58
23074,21518,2012/2013,12,2012-11-17,8633,8315,0,1.17,8,12,45,35,73,49,42,59,59,37
23075,21518,2012/2013,12,2012-11-18,9783,8581,2,2.05,3.4,3.5,56,46,68,45,53,63,52,47
23076,21518,2012/2013,12,2012-11-17,8634,8394,0,1.08,10,26,24,25,54,66,34,23,57,51
23077,21518,2012/2013,12,2012-11-18,9910,8661,1,1.91,3.4,4,53,62,52,42,58,57,53,59
23078,21518,2012/2013,13,2012-11-23,8560,8371,1,1.85,3.5,4.2,24,36,59,48,34,52,54,47
23079,21518,2012/2013,13,2012-11-24,9864,10267,0,2.1,3.4,3.4,41,36,50,64,20,35,55,51
23080,21518,2012/2013,13,2012-11-25,8558,8305,2,2.1,3.4,3.4,46,44,40,37,25,40,52,49
23081,21518,2012/2013,13,2012-11-24,10281,7878,0,1.85,3.4,4.33,55,54,41,51,48,37,52,49
23082,21518,2012/2013,13,2012-11-25,9906,8302,0,1.62,3.8,5.5,47,51,54,52,61,65,38,38
23083,21518,2012/2013,13,2012-11-24,8603,8633,0,10,5.5,1.29,55,37,53,58,45,35,73,49
23084,21518,2012/2013,13,2012-11-25,8315,9783,1,1.67,3.8,5,42,59,59,37,56,46,68,45
23085,21518,2012/2013,13,2012-11-25,8581,8634,2,13,6.5,1.2,53,63,52,47,24,25,54,66
23086,21518,2012/2013,13,2012-11-26,8394,9910,2,2.1,3.3,3.5,34,23,57,51,53,62,52,42
23087,21518,2012/2013,13,2012-11-24,8370,8661,0,2.1,3.4,3.4,41,44,47,63,58,57,53,59
23088,21518,2012/2013,14,2012-11-30,8371,8370,0,1.91,3.5,4,34,52,54,47,41,44,47,63
23089,21518,2012/2013,14,2012-12-01,10267,8560,2,1.6,3.8,5.75,20,35,55,51,24,36,59,48
23090,21518,2012/2013,14,2012-12-01,8305,9864,0,2.6,3.25,2.7,25,40,52,49,41,36,50,64
23091,21518,2012/2013,14,2012-12-02,7878,8558,1,2.05,3.4,3.5,48,37,52,49,46,44,40,37
23092,21518,2012/2013,14,2012-12-03,8302,10281,2,1.7,3.75,4.75,61,65,38,38,55,54,41,51
23093,21518,2012/2013,14,2012-12-01,8633,9906,0,1.44,4.5,6.5,45,35,73,49,47,51,54,52
23094,21518,2012/2013,14,2012-12-02,9783,8603,2,2.1,3.4,3.4,56,46,68,45,55,37,53,58
23095,21518,2012/2013,14,2012-12-01,8634,8315,0,1.09,10,21,24,25,54,66,42,59,59,37
23096,21518,2012/2013,14,2012-12-02,9910,8581,1,2,3.5,3.6,53,62,52,42,53,63,52,47
23097,21518,2012/2013,14,2012-12-02,8661,8394,1,2,3.5,3.6,58,57,53,59,34,23,57,51
23098,21518,2012/2013,15,2012-12-08,8371,10267,2,2.63,3.3,2.63,38,52,54,47,20,35,55,51
23099,21518,2012/2013,15,2012-12-08,8560,8305,1,1.91,3.3,4.2,28,36,59,48,29,40,52,49
23100,21518,2012/2013,15,2012-12-08,9864,7878,0,1.44,4.33,7,45,36,50,64,52,37,52,49
23101,21518,2012/2013,15,2012-12-07,8558,8302,1,2.8,3.3,2.5,50,44,40,37,65,65,38,38
23102,21518,2012/2013,15,2012-12-08,10281,8633,2,10,6,1.25,55,54,41,51,50,41,72,39
23103,21518,2012/2013,15,2012-12-09,9906,9783,0,1.29,5.5,10,47,51,54,52,56,46,68,45
23104,21518,2012/2013,15,2012-12-09,8603,8634,2,9,5.5,1.3,59,37,53,58,35,32,35,61
23105,21518,2012/2013,15,2012-12-09,8315,9910,0,1.83,3.75,4,46,38,37,37,53,62,52,42
23106,21518,2012/2013,15,2012-12-09,8581,8661,0,2,3.2,4,57,63,52,47,62,57,53,59
23107,21518,2012/2013,15,2012-12-10,8370,8394,2,2.25,3.3,3.2,45,44,47,63,38,23,57,51
23108,21518,2012/2013,16,2012-12-16,8633,8558,1,1.1,10,17,50,41,72,39,50,44,40,37
23109,21518,2012/2013,16,2012-12-17,9783,10281,1,2.2,3.3,3.25,56,46,68,45,55,54,41,51
23110,21518,2012/2013,16,2012-12-16,8634,9906,0,1.25,6,10,35,32,35,61,47,51,54,52
23111,21518,2012/2013,16,2012-12-17,9910,8603,2,2.05,3.4,3.5,53,62,52,42,59,37,53,58
23112,21518,2012/2013,16,2012-12-15,8661,8315,2,2.4,3.4,2.8,62,57,53,59,46,38,37,37
23113,21518,2012/2013,16,2012-12-16,8394,8581,2,2,3.4,3.75,38,23,57,51,57,63,52,47
23114,21518,2012/2013,16,2012-12-16,10267,8370,2,1.44,4.33,7,20,35,55,51,45,44,47,63
23115,21518,2012/2013,16,2012-12-15,8305,8371,1,1.95,3.3,4,29,40,52,49,38,52,54,47
23116,21518,2012/2013,16,2012-12-15,7878,8560,1,2.4,3.3,2.88,52,37,52,49,28,36,59,48
23117,21518,2012/2013,16,2012-12-15,8302,9864,2,2.1,3.3,3.5,65,65,38,38,45,36,50,64
23118,21518,2012/2013,17,2012-12-21,10267,8305,0,1.67,3.75,5,20,35,55,51,29,40,52,49
23119,21518,2012/2013,17,2012-12-22,8371,7878,2,1.95,3.3,4,38,52,54,47,52,37,52,49
23120,21518,2012/2013,17,2012-12-20,8560,8302,0,2.38,3.4,2.88,28,36,59,48,65,65,38,38
23121,21518,2012/2013,17,2012-12-22,9864,8633,0,5.5,4.1,1.57,45,36,50,64,50,41,72,39
23122,21518,2012/2013,17,2012-12-20,8558,9783,0,1.8,3.6,4.33,50,44,40,37,56,46,68,45
23123,21518,2012/2013,17,2012-12-22,10281,8634,2,13,6,1.22,55,54,41,51,35,32,35,61
23124,21518,2012/2013,17,2012-12-21,9906,9910,0,1.29,5.5,10,47,51,54,52,53,62,52,42
23125,21518,2012/2013,17,2012-12-22,8603,8661,2,1.7,3.6,5,59,37,53,58,62,57,53,59
23126,21518,2012/2013,17,2012-12-22,8315,8394,2,1.83,3.5,4.2,46,38,37,37,38,23,57,51
23127,21518,2012/2013,17,2012-12-20,8370,8581,0,2.25,3.25,3.25,45,44,47,63,57,63,52,47
23128,21518,2012/2013,18,2013-01-07,8370,8305,0,2.2,3.3,3.3,45,44,47,63,29,40,52,49
23129,21518,2012/2013,18,2013-01-05,7878,10267,2,3.25,3.2,2.25,52,37,52,49,20,35,55,51
23130,21518,2012/2013,18,2013-01-05,8302,8371,0,1.53,4.1,6,65,65,38,38,38,52,54,47
23131,21518,2012/2013,18,2013-01-06,8633,8560,0,1.18,7,13,50,41,72,39,28,36,59,48
23132,21518,2012/2013,18,2013-01-05,9783,9864,0,3,3.4,2.3,56,46,68,45,45,36,50,64
23133,21518,2012/2013,18,2013-01-06,8634,8558,0,1.1,10,21,35,32,35,61,50,44,40,37
23134,21518,2012/2013,18,2013-01-06,9910,10281,0,1.95,3.3,4,53,62,52,42,55,54,41,51
23135,21518,2012/2013,18,2013-01-06,8661,9906,1,3.4,3.4,2.1,62,57,53,59,47,51,54,52
23136,21518,2012/2013,18,2013-01-04,8394,8603,2,2.2,3.4,3.2,38,23,57,51,59,37,53,58
23137,21518,2012/2013,18,2013-01-05,8581,8315,0,2.25,3.3,3.2,57,63,52,47,46,38,37,37
23138,21518,2012/2013,19,2013-01-14,8305,7878,1,1.83,3.5,4.33,29,40,52,49,52,37,52,49
23139,21518,2012/2013,19,2013-01-12,10267,8302,0,2.1,3.4,3.4,20,35,55,51,65,65,38,38
23140,21518,2012/2013,19,2013-01-12,8371,8633,1,7,4.33,1.44,38,52,54,47,50,41,72,39
23141,21518,2012/2013,19,2013-01-13,8560,9783,1,1.75,3.5,4.75,28,36,59,48,56,46,68,45
23142,21518,2012/2013,19,2013-01-13,9864,8634,2,7,4.75,1.4,45,36,50,64,35,32,35,61
23143,21518,2012/2013,19,2013-01-12,8558,9910,0,2.25,3.2,3.3,50,44,40,37,53,62,52,42
23144,21518,2012/2013,19,2013-01-12,10281,8661,0,2,3.4,3.75,55,54,41,51,62,57,53,59
23145,21518,2012/2013,19,2013-01-13,9906,8394,0,1.29,5.5,10,47,51,54,52,38,23,57,51
23146,21518,2012/2013,19,2013-01-13,8603,8581,0,1.91,3.5,4,59,37,53,58,57,63,52,47
23147,21518,2012/2013,19,2013-01-11,8315,8370,2,1.91,3.5,4,46,38,37,37,45,44,47,63
23148,21518,2012/2013,2,2012-08-25,8603,8370,2,1.7,3.6,5,55,37,53,58,41,44,47,63
23149,21518,2012/2013,2,2012-08-27,9906,8315,0,1.6,4,5.5,47,51,54,52,42,59,59,37
23150,21518,2012/2013,2,2012-08-27,10281,8581,0,2.05,3.4,3.5,55,54,41,51,53,63,52,47
23151,21518,2012/2013,2,2012-08-25,8558,8394,2,1.67,3.6,5.25,46,44,40,37,34,23,57,51
23152,21518,2012/2013,2,2012-08-25,9864,8661,1,1.91,3.5,4,41,36,50,64,58,57,53,59
23153,21518,2012/2013,2,2012-08-25,8560,9910,0,2,3.4,3.75,24,36,59,48,53,62,52,42
23154,21518,2012/2013,2,2012-08-26,8371,8634,2,12,6,1.22,34,52,54,47,24,25,54,66
23155,21518,2012/2013,2,2012-08-26,10267,9783,1,1.44,4.2,7.5,20,35,55,51,56,46,68,45
23156,21518,2012/2013,2,2012-08-26,8305,8633,0,9.5,5.5,1.29,25,40,52,49,45,35,73,49
23157,21518,2012/2013,2,2012-08-26,7878,8302,1,3,3.25,2.38,48,37,52,49,61,65,38,38
23158,21518,2012/2013,20,2013-01-21,8603,8315,1,1.91,3.5,4,59,37,53,58,46,38,37,37
23159,21518,2012/2013,20,2013-01-20,9906,8581,0,1.3,5.5,9,47,51,54,52,57,63,52,47
23160,21518,2012/2013,20,2013-01-20,10281,8394,0,2,3.4,3.75,55,54,41,51,38,23,57,51
23161,21518,2012/2013,20,2013-01-18,8558,8661,0,2,3.4,3.75,50,44,40,37,62,57,53,59
23162,21518,2012/2013,20,2013-01-19,9864,9910,1,1.62,3.75,5.5,45,36,50,64,53,62,52,42
23163,21518,2012/2013,20,2013-01-19,8560,8634,0,10,5.5,1.29,28,36,59,48,35,32,35,61
23164,21518,2012/2013,20,2013-01-20,8371,9783,0,2,3.4,3.75,38,52,54,47,56,46,68,45
23165,21518,2012/2013,20,2013-01-20,10267,8633,2,4.5,3.75,1.75,20,35,55,51,50,41,72,39
23166,21518,2012/2013,20,2013-01-19,8305,8302,1,2.7,3.25,2.6,29,40,52,49,65,65,38,38
23167,21518,2012/2013,20,2013-01-19,7878,8370,0,2.15,3.3,3.4,52,37,52,49,45,44,47,63
23168,21518,2012/2013,21,2013-01-27,8370,8603,0,2.25,3.3,3.2,45,44,47,63,59,37,53,58
23169,21518,2012/2013,21,2013-01-27,8315,9906,0,3,3.25,2.38,46,38,37,37,47,51,54,52
23170,21518,2012/2013,21,2013-01-26,8581,10281,0,2,3.4,3.75,57,63,52,47,55,54,41,51
23171,21518,2012/2013,21,2013-01-26,8394,8558,1,2.05,3.4,3.5,38,23,57,51,50,44,40,37
23172,21518,2012/2013,21,2013-01-27,8661,9864,2,3,3.2,2.4,62,57,53,59,45,36,50,64
23173,21518,2012/2013,21,2013-01-26,9910,8560,1,2.2,3.4,3.2,53,62,52,42,28,36,59,48
23174,21518,2012/2013,21,2013-01-27,8634,8371,0,1.07,11,29,35,32,35,61,38,52,54,47
23175,21518,2012/2013,21,2013-01-26,9783,10267,2,2.88,3.2,2.5,56,46,68,45,20,35,55,51
23176,21518,2012/2013,21,2013-01-27,8633,8305,0,1.14,7.5,17,50,41,72,39,29,40,52,49
23177,21518,2012/2013,21,2013-01-28,8302,7878,0,1.4,4.4,8,65,65,38,38,52,37,52,49
23178,21518,2012/2013,22,2013-02-03,9906,8603,0,1.44,4.33,7,47,51,54,52,59,37,53,58
23179,21518,2012/2013,22,2013-02-01,10281,8315,1,2.5,3.25,2.8,55,54,41,51,46,38,37,37
23180,21518,2012/2013,22,2013-02-02,8558,8581,0,2.1,3.2,3.6,50,44,40,37,57,63,52,47
